"Cursus","Cursusnaam","Collegejaar","Medewerker"
"194100080","Bachelor Thesis European Studies","2016","M7641038"
"194100080","Bachelor Thesis European Studies","2016","M7641139"
"194100080","Bachelor Thesis European Studies","2016","M7641915"
"194100080","Bachelor Thesis European Studies","2016","M7641964"
"194100080","Bachelor Thesis European Studies","2016","M7641966"
"194100080","Bachelor Thesis European Studies","2016","M7642225"
"194100080","Bachelor Thesis European Studies","2016","M7642305"
"194100080","Bachelor Thesis European Studies","2016","M7642599"
"194100080","Bachelor Thesis European Studies","2016","M7643270"
"194100080","Bachelor Thesis European Studies","2016","M7643342"
"194100080","Bachelor Thesis European Studies","2016","M7643552"
"194100080","Bachelor Thesis European Studies","2016","M7644693"
"194100080","Bachelor Thesis European Studies","2016","M7646390"
"194100080","Bachelor Thesis European Studies","2016","M7646446"
"194100080","Bachelor Thesis European Studies","2016","M7646543"
"194100080","Bachelor Thesis European Studies","2016","M7646598"
"194100080","Bachelor Thesis European Studies","2016","M7647233"
"194100080","Bachelor Thesis European Studies","2016","M7648267"
"194100080","Bachelor Thesis European Studies","2016","M7648397"
"194100080","Bachelor Thesis European Studies","2016","M7648616"
"194100080","Bachelor Thesis European Studies","2016","M7681230"
"194100080","Bachelor Thesis European Studies","2016","M7681802"
"194100080","Bachelor Thesis European Studies","2016","M7686450"
"194100080","Bachelor Thesis European Studies","2016","M7687239"
"194100080","Bachelor Thesis European Studies","2016","M7687311"
"194100080","Bachelor Thesis European Studies","2016","M7687417"
"194100080","Bachelor Thesis European Studies","2016","M7688558"
"194100080","Bachelor Thesis European Studies","2016","M7688749"
"194100080","Bachelor Thesis European Studies","2016","M7688923"
"194100080","Bachelor Thesis European Studies","2016","M7690145"
"194100080","Bachelor Thesis European Studies","2016","M7692048"
"194100080","Bachelor Thesis European Studies","2016","M7692144"
"194100080","Bachelor Thesis European Studies","2016","M7692850"
"194100080","Bachelor Thesis European Studies","2016","M7693008"
"194100080","Bachelor Thesis European Studies","2016","M7693999"
"194100080","Bachelor Thesis European Studies","2016","M7694972"
"194100080","Bachelor Thesis European Studies","2016","M7697853"
"194100080","Bachelor Thesis European Studies","2016","M7699533"
"194106060","System Innovation and Strategic Niche Ma","2016","M7683239"
"194106090","Social Problems","2016","M7692048"
"194106100","Environmental Policy","2016","M7640211"
"194107040","Public Sector Reform","2016","M7687417"
"194108030","Principles of Entrepreneurship","2016","M7689037"
"194108040","Business Development in Network Persp.","2016","M7642319"
"194108040","Business Development in Network Persp.","2016","M7696415"
"194110070","Corp Finance (for Business Administr)","2016","M7692038"
"194110070","Corp Finance (for Business Administr)","2016","M7695743"
"194111220","Clinical Efficacy and MTA","2016","M7641488"
"194111220","Clinical Efficacy and MTA","2016","M7690349"
"194111220","Clinical Efficacy and MTA","2016","M7696748"
"194111240","Public Governance and Policy Networks","2016","M7640943"
"194111240","Public Governance and Policy Networks","2016","M7643342"
"194114060","Higher Education Policy","2016","M7643513"
"194114060","Higher Education Policy","2016","M7643552"
"194121020","Optimization of Healthcare Processes 2","2016","M7641655"
"194121050","Meth en Techn van Ontwerpen en Beslissen","2016","M7640439"
"194121050","Meth en Techn van Ontwerpen en Beslissen","2016","M7641058"
"194121110","Introduction to IE&M","2016","M7640439"
"194121110","Introduction to IE&M","2016","M7641058"
"194122030","New Production Concepts","2016","M7683298"
"194122030","New Production Concepts","2016","M7688100"
"194128030","Master Thesis PA","2016","M7640015"
"194128030","Master Thesis PA","2016","M7640211"
"194128030","Master Thesis PA","2016","M7640577"
"194128030","Master Thesis PA","2016","M7640714"
"194128030","Master Thesis PA","2016","M7640753"
"194128030","Master Thesis PA","2016","M7640943"
"194128030","Master Thesis PA","2016","M7641015"
"194128030","Master Thesis PA","2016","M7641058"
"194128030","Master Thesis PA","2016","M7641066"
"194128030","Master Thesis PA","2016","M7641349"
"194128030","Master Thesis PA","2016","M7641966"
"194128030","Master Thesis PA","2016","M7642225"
"194128030","Master Thesis PA","2016","M7642305"
"194128030","Master Thesis PA","2016","M7643270"
"194128030","Master Thesis PA","2016","M7643342"
"194128030","Master Thesis PA","2016","M7643513"
"194128030","Master Thesis PA","2016","M7643552"
"194128030","Master Thesis PA","2016","M7644693"
"194128030","Master Thesis PA","2016","M7648267"
"194128030","Master Thesis PA","2016","M7648308"
"194128030","Master Thesis PA","2016","M7680348"
"194128030","Master Thesis PA","2016","M7683239"
"194128030","Master Thesis PA","2016","M7686176"
"194128030","Master Thesis PA","2016","M7687417"
"194128030","Master Thesis PA","2016","M7688558"
"194128030","Master Thesis PA","2016","M7689409"
"194128030","Master Thesis PA","2016","M7690145"
"194128030","Master Thesis PA","2016","M7692048"
"194128030","Master Thesis PA","2016","M7693008"
"194128030","Master Thesis PA","2016","M7693999"
"194128030","Master Thesis PA","2016","M7697853"
"194128030","Master Thesis PA","2016","M7699063"
"194128030","Master Thesis PA","2016","M7699080"
"195400100","Hydrology","2016","M7642707"
"195400300"," Integrated Water Management","2016","M7692228"
"195400400","River Dynamics","2016","M7642857"
"195400400","River Dynamics","2016","M7662599"
"195400500","Design Project Water II","2016","M7641109"
"195400500","Design Project Water II","2016","M7648877"
"195400600","Tools for Water Policy Analysis","2016","M7687133"
"195400800","Marine Dynamics","2016","M7641102"
"195400800","Marine Dynamics","2016","M7644414"
"195400800","Marine Dynamics","2016","M7647839"
"195400800","Marine Dynamics","2016","M7683670"
"195400900","Mathematical Physics of Water Systems","2016","M7644414"
"195410100","Data Analysis in Water Eng. & Man.","2016","M7681079"
"195410200","Morphology","2016","M7642857"
"195410200","Morphology","2016","M7697511"
"195410300","Hydraulic Engineering","2016","M7686539"
"195419999","CEM Master Thesis Water","2016","M7641102"
"195419999","CEM Master Thesis Water","2016","M7642681"
"195419999","CEM Master Thesis Water","2016","M7642707"
"195419999","CEM Master Thesis Water","2016","M7642857"
"195419999","CEM Master Thesis Water","2016","M7644722"
"195419999","CEM Master Thesis Water","2016","M7648877"
"195419999","CEM Master Thesis Water","2016","M7681079"
"195419999","CEM Master Thesis Water","2016","M7681870"
"195419999","CEM Master Thesis Water","2016","M7699143"
"195420800","Sustainable Transport","2016","M7662077"
"195420800","Sustainable Transport","2016","M7692501"
"195421200","Public Transport","2016","M7640124"
"195421200","Public Transport","2016","M7684381"
"195439999","CEM Master Thesis Traffic","2016","M7640874"
"195439999","CEM Master Thesis Traffic","2016","M7692501"
"195439999","CEM Master Thesis Traffic","2016","M7692541"
"195459999","CEM Master Thesis Construction","2016","M7642036"
"195459999","CEM Master Thesis Construction","2016","M7642180"
"195459999","CEM Master Thesis Construction","2016","M7644135"
"195459999","CEM Master Thesis Construction","2016","M7645316"
"195459999","CEM Master Thesis Construction","2016","M7646374"
"195459999","CEM Master Thesis Construction","2016","M7646500"
"195459999","CEM Master Thesis Construction","2016","M7647335"
"195459999","CEM Master Thesis Construction","2016","M7648086"
"195459999","CEM Master Thesis Construction","2016","M7680308"
"195480020","International Study Tour","2016","M7645316"
"195480020","International Study Tour","2016","M7647056"
"195480020","International Study Tour","2016","M7692501"
"195489000","Preparation Master Thesis","2016","M7640411"
"195489000","Preparation Master Thesis","2016","M7640874"
"195489000","Preparation Master Thesis","2016","M7641102"
"195489000","Preparation Master Thesis","2016","M7642036"
"195489000","Preparation Master Thesis","2016","M7642180"
"195489000","Preparation Master Thesis","2016","M7642681"
"195489000","Preparation Master Thesis","2016","M7642707"
"195489000","Preparation Master Thesis","2016","M7642857"
"195489000","Preparation Master Thesis","2016","M7644135"
"195489000","Preparation Master Thesis","2016","M7644414"
"195489000","Preparation Master Thesis","2016","M7644722"
"195489000","Preparation Master Thesis","2016","M7645316"
"195489000","Preparation Master Thesis","2016","M7646374"
"195489000","Preparation Master Thesis","2016","M7646500"
"195489000","Preparation Master Thesis","2016","M7647335"
"195489000","Preparation Master Thesis","2016","M7648086"
"195489000","Preparation Master Thesis","2016","M7648877"
"195489000","Preparation Master Thesis","2016","M7680308"
"195489000","Preparation Master Thesis","2016","M7681079"
"195489000","Preparation Master Thesis","2016","M7681870"
"195489000","Preparation Master Thesis","2016","M7692501"
"195489000","Preparation Master Thesis","2016","M7692541"
"195489000","Preparation Master Thesis","2016","M7699143"
"195740010","System Integration Project 1","2016","M7645325"
"195740020","Energy and Economy","2016","M7640015"
"195740020","Energy and Economy","2016","M7640753"
"195740030","Energy from Biomass","2016","M7641233"
"195740030","Energy from Biomass","2016","M7646288"
"195740090","Introduction to Chemical Reactor Eng.","2016","M7643983"
"195740100","Electrical Power Eng. & System Integr.","2016","M7647395"
"195740110","System Integration Project 2","2016","M7645325"
"195740120","Wind Energy","2016","M7641227"
"195740120","Wind Energy","2016","M7688482"
"195740120","Wind Energy","2016","M7691908"
"195799198","Graduation Project","2016","EXTERNE DOCENT"
"195799198","Graduation Project","2016","M7640015"
"195799198","Graduation Project","2016","M7640798"
"195799198","Graduation Project","2016","M7640861"
"195799198","Graduation Project","2016","M7641102"
"195799198","Graduation Project","2016","M7641227"
"195799198","Graduation Project","2016","M7642036"
"195799198","Graduation Project","2016","M7643368"
"195799198","Graduation Project","2016","M7643419"
"195799198","Graduation Project","2016","M7643983"
"195799198","Graduation Project","2016","M7644236"
"195799198","Graduation Project","2016","M7645130"
"195799198","Graduation Project","2016","M7645325"
"195799198","Graduation Project","2016","M7646288"
"195799198","Graduation Project","2016","M7688482"
"195800100","Legal & Governance Aspects","2016","M7643342"
"195800200","Project Management","2016","M7642180"
"195800200","Project Management","2016","M7644135"
"195800400","Collaborative Design & Engineering","2016","M7645316"
"195820400","Research Methodology & Academic Skills","2016","M7680308"
"195820500","Infrastructure Management","2016","M7680308"
"195889000","Preparation Master Thesis","2016","M7640411"
"195889000","Preparation Master Thesis","2016","M7642036"
"195889000","Preparation Master Thesis","2016","M7642180"
"195889000","Preparation Master Thesis","2016","M7644135"
"195889000","Preparation Master Thesis","2016","M7645316"
"195889000","Preparation Master Thesis","2016","M7646374"
"195889000","Preparation Master Thesis","2016","M7646500"
"195889000","Preparation Master Thesis","2016","M7647326"
"195889000","Preparation Master Thesis","2016","M7647335"
"195889000","Preparation Master Thesis","2016","M7648086"
"195889000","Preparation Master Thesis","2016","M7680308"
"197453700","Inleiding Vakdidactiek Natuurkunde","2016","M7642060"
"197453700","Inleiding Vakdidactiek Natuurkunde","2016","M7683507"
"197453700","Inleiding Vakdidactiek Natuurkunde","2016","M7689539"
"197453710","Inleiding Vakdidactiek Scheikunde","2016","M7644261"
"197453710","Inleiding Vakdidactiek Scheikunde","2016","M7692351"
"197453720","Inleiding Vakdidactiek Wiskunde","2016","M7646554"
"197453720","Inleiding Vakdidactiek Wiskunde","2016","M7683338"
"197453730","Inleiding Vakdidactiek Maatschappijleer","2016","M7644272"
"197453760","Inleiding Vakdidactiek Informatica","2016","M7641696"
"197453800","Vakdidactiek Natuurkunde 1","2016","M7642060"
"197453800","Vakdidactiek Natuurkunde 1","2016","M7683507"
"197453800","Vakdidactiek Natuurkunde 1","2016","M7689539"
"197453810","Vakdidactiek Scheikunde 1","2016","M7644261"
"197453810","Vakdidactiek Scheikunde 1","2016","M7692351"
"197453820","Vakdidactiek Wiskunde 1","2016","M7646554"
"197453820","Vakdidactiek Wiskunde 1","2016","M7683338"
"197453830","Vakdidactiek Maatschappijleer 1","2016","M7644272"
"197453860","Vakdidactiek Informatica 1","2016","M7641696"
"197453900","Schoolpracticum Natuurkunde 1","2016","M7642060"
"197453900","Schoolpracticum Natuurkunde 1","2016","M7683507"
"197453900","Schoolpracticum Natuurkunde 1","2016","M7689539"
"197453910","Schoolpracticum Scheikunde 1","2016","M7644261"
"197453910","Schoolpracticum Scheikunde 1","2016","M7692351"
"197453920","Schoolpracticum Wiskunde 1","2016","M7641013"
"197453920","Schoolpracticum Wiskunde 1","2016","M7646554"
"197453920","Schoolpracticum Wiskunde 1","2016","M7683338"
"197453930","Schoolpracticum Maatschappijleer 1","2016","M7644272"
"197454830","Vakdidactiek Maatschappijleer 2","2016","M7644272"
"197454900","Schoolpracticum Natuurkunde 2","2016","M7642060"
"197454900","Schoolpracticum Natuurkunde 2","2016","M7683507"
"197454900","Schoolpracticum Natuurkunde 2","2016","M7689539"
"197454910","Schoolpracticum Scheikunde 2","2016","M7644261"
"197454920","Schoolpracticum Wiskunde 2","2016","M7641013"
"197454920","Schoolpracticum Wiskunde 2","2016","M7646554"
"197454920","Schoolpracticum Wiskunde 2","2016","M7683338"
"197454930","Schoolpracticum Maatschappijleer 2","2016","M7644272"
"197454960","Schoolpracticum Informatica 2","2016","M7644266"
"197493710","Inleiding Vakdidactiek Scheikunde -Minor","2016","M7644261"
"197493710","Inleiding Vakdidactiek Scheikunde -Minor","2016","M7692351"
"197493720","Inleiding Vakdidactiek Wiskunde - Minor","2016","M7646554"
"197493720","Inleiding Vakdidactiek Wiskunde - Minor","2016","M7683338"
"197493730","Inl. Vakdidactiek Maatschappijleer-Minor","2016","M7644272"
"197493800","Vakdidactiek Natuurkunde 1 - Minor","2016","M7642060"
"197493800","Vakdidactiek Natuurkunde 1 - Minor","2016","M7683507"
"197493800","Vakdidactiek Natuurkunde 1 - Minor","2016","M7689539"
"197493810","Vakdidactiek Scheikunde 1 - Minor","2016","M7644261"
"197493810","Vakdidactiek Scheikunde 1 - Minor","2016","M7662375"
"197493810","Vakdidactiek Scheikunde 1 - Minor","2016","M7692351"
"197493820","Vakdidactiek Wiskunde 1 - Minor","2016","M7646554"
"197493820","Vakdidactiek Wiskunde 1 - Minor","2016","M7683338"
"200900001","Public Affairs","2016","M7688961"
"200900001","Public Affairs","2016","M7695426"
"200900007","Capita Selecta MCBP","2016","M7687015"
"200900009","Capita Selecta ETD","2016","M7646064"
"200900009","Capita Selecta ETD","2016","M7686799"
"200900012","Integration Project","2016","M7640870"
"200900040","Topics in Human Anatomy & Sport Physiolo","2016","M7682843"
"200900040","Topics in Human Anatomy & Sport Physiolo","2016","M7684417"
"200900045","Capita Selecta Bachelor Programme 05","2016","M7646064"
"200900045","Capita Selecta Bachelor Programme 05","2016","M7646125"
"200900045","Capita Selecta Bachelor Programme 05","2016","M7647056"
"200900045","Capita Selecta Bachelor Programme 05","2016","M7681257"
"200900045","Capita Selecta Bachelor Programme 05","2016","M7681343"
"200900045","Capita Selecta Bachelor Programme 05","2016","M7681627"
"200900045","Capita Selecta Bachelor Programme 05","2016","M7687466"
"200900058","Capita Selecta NBP","2016","M7641720"
"200900058","Capita Selecta NBP","2016","M7665010"
"200900058","Capita Selecta NBP","2016","M7680734"
"200900058","Capita Selecta NBP","2016","M7681718"
"200900058","Capita Selecta NBP","2016","M7687535"
"200900058","Capita Selecta NBP","2016","M7693851"
"200900059","Capita Selecta EMS","2016","M7640861"
"200900059","Capita Selecta EMS","2016","M7647395"
"200900059","Capita Selecta EMS","2016","M7665207"
"200900060","Capita Selecta ICE","2016","M7642278"
"200900060","Capita Selecta ICE","2016","M7644151"
"200900073","Capita Selecta Comm. Science","2016","M7648006"
"200900073","Capita Selecta Comm. Science","2016","M7682179"
"200900077","Graphic Language of Products","2016","M7681246"
"200900128","CS Construction Management Engineering","2016","M7645316"
"200900128","CS Construction Management Engineering","2016","M7646500"
"200900128","CS Construction Management Engineering","2016","M7647326"
"200900128","CS Construction Management Engineering","2016","M7648086"
"200900128","CS Construction Management Engineering","2016","M7680308"
"200900129","CS Water Engineering & Mngmnt MFS","2016","M7642681"
"200900129","CS Water Engineering & Mngmnt MFS","2016","M7644722"
"200900130","CS Water Engineering & Mngmnt WM","2016","M7644722"
"200900130","CS Water Engineering & Mngmnt WM","2016","M7647056"
"201000025","Land Use and Transport Interactions","2016","M7692501"
"201000025","Land Use and Transport Interactions","2016","M7697515"
"201000075","Wireless Sensor Networks","2016","M7641940"
"201000078","Brain Computer Interfacing","2016","M7640167"
"201000086","Network Security for Kerckhoffs Students","2016","M7640929"
"201000086","Network Security for Kerckhoffs Students","2016","M7685560"
"201000087","Entrepreneurial Finance","2016","M7642351"
"201000087","Entrepreneurial Finance","2016","M7692038"
"201000087","Entrepreneurial Finance","2016","M7692975"
"201000087","Entrepreneurial Finance","2016","M7695743"
"201000091","Counseling en gespreksvaardigheden","2016","M7694124"
"201000092","eMental health","2016","M7687632"
"201000093","Verdieping psychopathologie","2016","M7647181"
"201000093","Verdieping psychopathologie","2016","M7695372"
"201000094","Cognitieve en gedragstherapie","2016","M7692051"
"201000094","Cognitieve en gedragstherapie","2016","M7698769"
"201000095","Procurement Strategies & Tendering","2016","M7647326"
"201000111","Research Topics in Co. and Org. Comm.","2016","M7648006"
"201000113","User Centered Design of New Media","2016","M7688393"
"201000113","User Centered Design of New Media","2016","M7694239"
"201000113","User Centered Design of New Media","2016","M7694987"
"201000116","New Media in Organisations","2016","M7641370"
"201000116","New Media in Organisations","2016","M7687999"
"201000132","Inleiding psychopathologie","2016","M7647181"
"201000132","Inleiding psychopathologie","2016","M7687386"
"201000132","Inleiding psychopathologie","2016","M7690314"
"201000132","Inleiding psychopathologie","2016","M7693278"
"201000134","Beroepsethiek voor psychologen","2016","M7686199"
"201000134","Beroepsethiek voor psychologen","2016","M7689450"
"201000136","Public Health Psychology","2016","M7642931"
"201000136","Public Health Psychology","2016","M7643179"
"201000136","Public Health Psychology","2016","M7683807"
"201000138","Capita Selecta Health Psychology","2016","M7683807"
"201000141","Research Methods in Health Psychology","2016","M7647908"
"201000141","Research Methods in Health Psychology","2016","M7683989"
"201000149","Bachelorthese GP","2016","M7641199"
"201000149","Bachelorthese GP","2016","M7643179"
"201000149","Bachelorthese GP","2016","M7647908"
"201000149","Bachelorthese GP","2016","M7682870"
"201000149","Bachelorthese GP","2016","M7683807"
"201000149","Bachelorthese GP","2016","M7683989"
"201000149","Bachelorthese GP","2016","M7687632"
"201000149","Bachelorthese GP","2016","M7688393"
"201000149","Bachelorthese GP","2016","M7695811"
"201000149","Bachelorthese GP","2016","M7696753"
"201000149","Bachelorthese GP","2016","M7697383"
"201000149","Bachelorthese GP","2016","M7698386"
"201000152","Masterthesis HP","2016","M7641199"
"201000152","Masterthesis HP","2016","M7642003"
"201000152","Masterthesis HP","2016","M7643179"
"201000152","Masterthesis HP","2016","M7647908"
"201000152","Masterthesis HP","2016","M7682743"
"201000152","Masterthesis HP","2016","M7682870"
"201000152","Masterthesis HP","2016","M7683471"
"201000152","Masterthesis HP","2016","M7683807"
"201000152","Masterthesis HP","2016","M7683989"
"201000152","Masterthesis HP","2016","M7687632"
"201000152","Masterthesis HP","2016","M7697383"
"201000153","Masterthesis CRS","2016","M7641065"
"201000153","Masterthesis CRS","2016","M7641079"
"201000153","Masterthesis CRS","2016","M7681441"
"201000153","Masterthesis CRS","2016","M7685015"
"201000153","Masterthesis CRS","2016","M7695871"
"201000153","Masterthesis CRS","2016","M7696160"
"201000153","Masterthesis CRS","2016","M7697529"
"201000158","Surfaces for Comfort and Touch","2016","M7690064"
"201000158","Surfaces for Comfort and Touch","2016","M7694272"
"201000159","Durability of Consumer Products","2016","M7641359"
"201000160","Active & Tunable Surfaces - C.S.","2016","M7690064"
"201000160","Active & Tunable Surfaces - C.S.","2016","M7694272"
"201000189","Introduction to Electronics","2016","M7641270"
"201000194","Programming with Structures","2016","M7647221"
"201000196","Creative Exploration in AS & T","2016","M7646667"
"201000196","Creative Exploration in AS & T","2016","M7647221"
"201000196","Creative Exploration in AS & T","2016","M7683058"
"201000201","Virtual Reality","2016","M7641462"
"201000201","Virtual Reality","2016","M7688348"
"201000202","Management Control for Financial Inst.","2016","M7647473"
"201000208","Schoolpracticum Informatica 1 - minor","2016","M7644266"
"201000209","Master Thesis Science Communication","2016","M7641695"
"201000210","Master Thesis Science Communication (15)","2016","M7641695"
"201000212","Smart Environments Integration Project","2016","M7645289"
"201000218","CS Soft Matter, Fluidics and Interfaces","2016","M7642220"
"201000224","Master Thesis SEC Chemistry","2016","M7640779"
"201000224","Master Thesis SEC Chemistry","2016","M7642907"
"201000224","Master Thesis SEC Chemistry","2016","M7644261"
"201000224","Master Thesis SEC Chemistry","2016","M7697702"
"201000243","Master thesis SEC Physics","2016","M7642060"
"201000243","Master thesis SEC Physics","2016","M7686723"
"201000243","Master thesis SEC Physics","2016","M7689539"
"201000244","Capita Selecta PIN","2016","M7643294"
"201000257","Excellence Stream, Literatuuropdracht","2016","M7640905"
"201000257","Excellence Stream, Literatuuropdracht","2016","M7641013"
"201000257","Excellence Stream, Literatuuropdracht","2016","M7643281"
"201000259","Capita Selecta SET","2016","M7640015"
"201000259","Capita Selecta SET","2016","M7644236"
"201000259","Capita Selecta SET","2016","M7645325"
"201000259","Capita Selecta SET","2016","M7646288"
"201000259","Capita Selecta SET","2016","M7648295"
"201000262","Surgical Navigation Technology","2016","M7641078"
"201000262","Surgical Navigation Technology","2016","M7699243"
"201000264","Capita Selecta SFI","2016","M7642220"
"201000264","Capita Selecta SFI","2016","M7697702"
"201000271","Basic Course I","2016","M7642599"
"201000271","Basic Course I","2016","M7680361"
"201000272","Basic Course II","2016","M7642599"
"201000272","Basic Course II","2016","M7680361"
"201000280","Public Law I","2016","M7642599"
"201000280","Public Law I","2016","M7680361"
"201000281","Public Law II","2016","M7642599"
"201000281","Public Law II","2016","M7680361"
"201000282","Administrative Law I","2016","M7642599"
"201000282","Administrative Law I","2016","M7680361"
"201000283","Administrative Law II","2016","M7642599"
"201000283","Administrative Law II","2016","M7680361"
"201000284","Sociology / Pol. Sociology - Elective I","2016","M7642599"
"201000284","Sociology / Pol. Sociology - Elective I","2016","M7680361"
"201000285","Sociology / Pol. Sociology - Elective II","2016","M7642599"
"201000285","Sociology / Pol. Sociology - Elective II","2016","M7680361"
"201000286","Sociology / Pol Sociology - Elective III","2016","M7642599"
"201000286","Sociology / Pol Sociology - Elective III","2016","M7680361"
"201000287","Sociology / Pol. Sociology - Elective IV","2016","M7642599"
"201000287","Sociology / Pol. Sociology - Elective IV","2016","M7680361"
"201000295","Statistics II","2016","M7642599"
"201000295","Statistics II","2016","M7680361"
"201000296","Social Scientific Methodology I","2016","M7642599"
"201000296","Social Scientific Methodology I","2016","M7680361"
"201000297","Social Scientific Methodology II","2016","M7642599"
"201000297","Social Scientific Methodology II","2016","M7680361"
"201000298","Electronic Data Processing I + II","2016","M7642599"
"201000298","Electronic Data Processing I + II","2016","M7680361"
"201000304","Capita Selec QTM","2016","M7643206"
"201000308","CS Photo Catalytic Synthesis","2016","M7642220"
"201000308","CS Photo Catalytic Synthesis","2016","M7692766"
"201000310","Masterthese GG","2016","M7690314"
"201000320","Capita Selecta Bachelor IO","2016","M7640198"
"201000320","Capita Selecta Bachelor IO","2016","M7640743"
"201000320","Capita Selecta Bachelor IO","2016","M7640853"
"201000320","Capita Selecta Bachelor IO","2016","M7641281"
"201000320","Capita Selecta Bachelor IO","2016","M7641462"
"201000320","Capita Selecta Bachelor IO","2016","M7642490"
"201000320","Capita Selecta Bachelor IO","2016","M7643450"
"201000320","Capita Selecta Bachelor IO","2016","M7645289"
"201000320","Capita Selecta Bachelor IO","2016","M7645325"
"201000320","Capita Selecta Bachelor IO","2016","M7647476"
"201000320","Capita Selecta Bachelor IO","2016","M7648330"
"201000320","Capita Selecta Bachelor IO","2016","M7649248"
"201000320","Capita Selecta Bachelor IO","2016","M7660404"
"201000320","Capita Selecta Bachelor IO","2016","M7665471"
"201000320","Capita Selecta Bachelor IO","2016","M7665495"
"201000320","Capita Selecta Bachelor IO","2016","M7681246"
"201000320","Capita Selecta Bachelor IO","2016","M7682800"
"201000320","Capita Selecta Bachelor IO","2016","M7683652"
"201000320","Capita Selecta Bachelor IO","2016","M7684157"
"201000320","Capita Selecta Bachelor IO","2016","M7686618"
"201000320","Capita Selecta Bachelor IO","2016","M7686799"
"201000320","Capita Selecta Bachelor IO","2016","M7687168"
"201000320","Capita Selecta Bachelor IO","2016","M7688348"
"201000320","Capita Selecta Bachelor IO","2016","M7688863"
"201000320","Capita Selecta Bachelor IO","2016","M7692387"
"201000320","Capita Selecta Bachelor IO","2016","M7692618"
"201000321","Design Engineering - Capita Selecta","2016","M7681343"
"201000321","Design Engineering - Capita Selecta","2016","M7682800"
"201000321","Design Engineering - Capita Selecta","2016","M7683652"
"201100008","Transport Modeling","2016","M7640124"
"201100008","Transport Modeling","2016","M7684381"
"201100008","Transport Modeling","2016","M7697515"
"201100009","Transport Research Project","2016","M7692501"
"201100010","Intelligent Transport Systems","2016","M7692541"
"201100012","Mathematical Optimization in Transport","2016","M7640452"
"201100012","Mathematical Optimization in Transport","2016","M7640874"
"201100013","Rail Transport","2016","M7640124"
"201100014","Group Dynamics and Interventions","2016","M7662538"
"201100014","Group Dynamics and Interventions","2016","M7696160"
"201100015","Leiderschap en ethiek","2016","M7681441"
"201100022","Cyber-crime Science","2016","M7646349"
"201100022","Cyber-crime Science","2016","M7688558"
"201100041","IBA Project","2016","M7689037"
"201100051","Information Services","2016","M7641953"
"201100051","Information Services","2016","M7694407"
"201100054","Supply Chain Management and Innovation","2016","M7692040"
"201100073","Economic Methods Sustainability Asses.","2016","M7641964"
"201100073","Economic Methods Sustainability Asses.","2016","M7680348"
"201100074","Nanophotonics","2016","M7647924"
"201100074","Nanophotonics","2016","M7647973"
"201100074","Nanophotonics","2016","M7692342"
"201100075","Nanophotonics Experiments","2016","M7647924"
"201100075","Nanophotonics Experiments","2016","M7692342"
"201100076","Deliberative Governance of Know. & Inn.","2016","M7648308"
"201100077","Policy Analysis in Public and Tech. Dom.","2016","M7685514"
"201100077","Policy Analysis in Public and Tech. Dom.","2016","M7690145"
"201100079","Public and private Policing","2016","M7642305"
"201100127","Filosofie van de psychologie","2016","M7698500"
"201100129","Nano Devices","2016","M7643650"
"201100131","Intro to Mathematics and Modelling","2016","M7646667"
"201100131","Intro to Mathematics and Modelling","2016","M7683058"
"201100133","Master's Thesis PoT","2016","M7685857"
"201100134","Master's Thesis STS","2016","M7685857"
"201100137","Philosophy of engineering: Ethics","2016","M7660871"
"201100146","Cryogenic Science and Technology","2016","M7640831"
"201100146","Cryogenic Science and Technology","2016","M7640861"
"201100146","Cryogenic Science and Technology","2016","M7641414"
"201100146","Cryogenic Science and Technology","2016","M7665047"
"201100146","Cryogenic Science and Technology","2016","M7680394"
"201100170","International Study Tour IO","2016","M7641956"
"201100170","International Study Tour IO","2016","M7645325"
"201100170","International Study Tour IO","2016","M7648330"
"201100170","International Study Tour IO","2016","M7665471"
"201100172","De Maakbare Mens BMT Mod 1","2016","M7641014"
"201100172","De Maakbare Mens BMT Mod 1","2016","M7641928"
"201100172","De Maakbare Mens BMT Mod 1","2016","M7642835"
"201100172","De Maakbare Mens BMT Mod 1","2016","M7646848"
"201100172","De Maakbare Mens BMT Mod 1","2016","M7647354"
"201100172","De Maakbare Mens BMT Mod 1","2016","M7660253"
"201100172","De Maakbare Mens BMT Mod 1","2016","M7662360"
"201100172","De Maakbare Mens BMT Mod 1","2016","M7662428"
"201100172","De Maakbare Mens BMT Mod 1","2016","M7686441"
"201100172","De Maakbare Mens BMT Mod 1","2016","M7686943"
"201100172","De Maakbare Mens BMT Mod 1","2016","M7694541"
"201100172","De Maakbare Mens BMT Mod 1","2016","M7696605"
"201100174","Research Topics in Marketing Communicat.","2016","M7648006"
"201100188","Assignment International Study Tour TM","2016","M7661339"
"201100188","Assignment International Study Tour TM","2016","M7688792"
"201100188","Assignment International Study Tour TM","2016","M7689175"
"201100189","Capita Selecta BES","2016","M7687560"
"201100190","Capita Selecta NI","2016","M7689628"
"201100190","Capita Selecta NI","2016","M7692397"
"201100203","Research Orientation","2016","M7687163"
"201100223","Research project for Exchange Students","2016","M7641010"
"201100223","Research project for Exchange Students","2016","M7642220"
"201100223","Research project for Exchange Students","2016","M7642940"
"201100223","Research project for Exchange Students","2016","M7644010"
"201100223","Research project for Exchange Students","2016","M7644141"
